0.0057083138 0.0114043054 0.0170756685 0.0227101289 0.0282954604 0.0338195013 0.0392701711 0.0446354876 0.0499035842 0.0550627280 0.0601013387 0.0650080080 0.0697715195 0.0743808701 0.0788252918 0.0830942750 0.0871775917 0.0910653212 0.0947478748 0.0982160230 0.1014609220 0.1044741411 0.1072476905 0.1097740490 0.1120461913 0.1140576151 0.1158023674 0.1172750697 0.1184709427 0.1193858290 0.1200162142 0.1203592472 0.1204127576 0.1201752714 0.1196460253 0.1188249777 0.1177128186 0.1163109763 0.1146216231 0.1126476775 0.1103928060 0.1078614212 0.1050586800 0.1019904782 0.0986634449 0.0950849347 0.0912630180 0.0872064705 0.0829247606 0.0784280348 0.0737271013 0.0688334116 0.0637590391 0.0585166549 0.0531195004 0.0475813560 0.0419165057 0.0361396979 0.0302661004 0.0243112520 0.0182910091 0.0122214875 0.0061190017 
0.0113710059 0.0227174911 0.0340149662 0.0452390052 0.0563652769 0.0673695775 0.0782278636 0.0889162857 0.0994112227 0.1096893182 0.1197275168 0.1295031029 0.1389937407 0.1481775162 0.1570329807 0.1655391964 0.1736757842 0.1814229728 0.1887616501 0.1956734158 0.2021406352 0.2081464941 0.2136750541 0.2187113081 0.2232412351 0.2272518543 0.2307312781 0.2336687628 0.2360547572 0.2378809488 0.2391403067 0.2398271207 0.2399370376 0.2394670926 0.2384157369 0.2367828611 0.2345698138 0.2317794162 0.2284159724 0.2244852750 0.2199946073 0.2149527412 0.2093699318 0.2032579083 0.1966298619 0.1895004304 0.1818856801 0.1738030835 0.1652714956 0.1563111244 0.1469434996 0.1371914351 0.1270789878 0.1166314094 0.1058750924 0.0948375082 0.0835471370 0.0720333892 0.0603265171 0.0484575172 0.0364580233 0.0243601913 0.0121965755 
0.0169428891 0.0338493053 0.0506828218 0.0674071045 0.0839859589 0.1003833773 0.1165635874 0.1324911017 0.1481307687 0.1634478250 0.1784079499 0.1929773225 0.2071226805 0.2208113826 0.2340114725 0.2466917477 0.2588218292 0.2703722362 0.2813144618 0.2916210519 0.3012656862 0.3102232603 0.3184699690 0.3259833890 0.3327425623 0.3387280770 0.3439221469 0.3483086886 0.3518733939 0.3546038001 0.3564893538 0.3575214709 0.3576935904 0.3570012221 0.3554419882 0.3530156584 0.3497241781 0.3455716904 0.3405645510 0.3347113377 0.3280228523 0.3205121190 0.3121943750 0.3030870582 0.2932097886 0.2825843457 0.2712346418 0.2591866899 0.2464685679 0.2331103769 0.2191441937 0.2046040179 0.1895257100 0.1739469220 0.1579070175 0.1414469804 0.1246093121 0.1074379140 0.0899779562 0.0722757320 0.0543784974 0.0363342972 0.0181917794 
0.0223796405 0.0447112231 0.0669467495 0.0890383413 0.1109383003 0.1325991703 0.1539737992 0.1750154033 0.1956776336 0.2159146433 0.2356811595 0.2549325562 0.2736249323 0.2917151921 0.3091611305 0.3259215221 0.3419562144 0.3572262253 0.3716938446 0.3853227381 0.3980780559 0.4099265415 0.4208366432 0.4307786252 0.4397246783 0.4476490290 0.4545280458 0.4603403421 0.4650668746 0.4686910360 0.4711987419 0.4725785106 0.4728215355 0.4719217495 0.4698758802 0.4666834976 0.4623470515 0.4568719008 0.4502663339 0.4425415807 0.4337118161 0.4237941567 0.4128086497 0.4007782555 0.3877288242 0.3736890662 0.3586905169 0.3427674960 0.3259570608 0.3082989525 0.2898355364 0.2706117324 0.2506749366 0.2300749316 0.2088637831 0.1870957220 0.1648270095 0.1421157833 0.1190218851 0.0956066663 0.0719327754 0.0480639245 0.0240646401 
0.0276382226 0.0552172875 0.0826781086 0.1099617438 0.1370094670 0.1637628425 0.1901637999 0.2161547110 0.2416784696 0.2666785735 0.2910992100 0.3148853456 0.3379828196 0.3603384431 0.3819001025 0.4026168692 0.4224391144 0.4413186297 0.4592087525 0.4760644968 0.4918426869 0.5065020952 0.5200035808 0.5323102297 0.5433874935 0.5532033268 0.5617283211 0.5689358340 0.5748021131 0.5793064131 0.5824311055 0.5841617787 0.5844873299 0.5834000456 0.5808956722 0.5769734749 0.5716362856 0.5648905393 0.5567462999 0.5472172744 0.5363208183 0.5240779307 0.5105132407 0.4956549865 0.4795349859 0.4621886014 0.4436546971 0.4239755899 0.4031969938 0.3813679561 0.3585407863 0.3347709735 0.3101170938 0.2846407027 0.2584062120 0.2314807473 0.2039339846 0.1758379628 0.1472668705 0.1182968060 0.0890055104 0.0594720758 0.0297766294 
0.0326772913 0.0652849248 0.0977533245 0.1300130778 0.1619950191 0.1936303132 0.2248505413 0.2555877893 0.2857747380 0.3153447578 0.3442320071 0.3723715351 0.3996993902 0.4261527354 0.4516699687 0.4761908517 0.4996566455 0.5220102523 0.5431963661 0.5631616273 0.5818547842 0.5992268581 0.6152313103 0.6298242113 0.6429644086 0.6546136929 0.6647369596 0.6733023658 0.6802814801 0.6856494250 0.6893850087 0.6914708485 0.6918934803 0.6906434580 0.6877154377 0.6831082503 0.6768249582 0.6688729002 0.6592637214 0.6480133908 0.6351422072 0.6206747936 0.6046400804 0.5870712813 0.5680058587 0.5474854825 0.5255559813 0.5022672868 0.4776733697 0.4518321692 0.4248055119 0.3966590203 0.3674620083 0.3372873604 0.3062113925 0.2743136887 0.2416769134 0.2083865932 0.1745308660 0.1402001961 0.1054870550 0.0704855680 0.0352911305 
0.0374575867 0.0748357251 0.1120550563 0.1490364004 0.1857008475 0.2219698495 0.2577653142 0.2930097018 0.3276261247 0.3615384514 0.3946714146 0.4269507265 0.4583031989 0.4886568722 0.5179411517 0.5460869535 0.5730268584 0.5986952762 0.6230286182 0.6459654777 0.6674468177 0.6874161638 0.7058198012 0.7226069728 0.7377300769 0.7511448629 0.7628106217 0.7726903711 0.7807510323 0.7869635978 0.7913032879 0.7937496955 0.7942869168 0.7929036682 0.7895933860 0.7843543119 0.7771895599 0.7681071683 0.7571201347 0.7442464364 0.7295090366 0.7129358770 0.6945598591 0.6744188155 0.6525554711 0.6290173965 0.6038569540 0.5771312359 0.5489019958 0.5192355717 0.4882027998 0.4558789166 0.4223434474 0.3876800769 0.3519764984 0.3153242364 0.2778184383 0.2395576303 0.2006434330 0.1611802339 0.1212748154 0.0810359398 0.0405738936 
0.0419423023 0.0837961799 0.1254733025 0.1668855291 0.2079450041 0.2485642541 0.2886562881 0.3281346991 0.3669137703 0.4049085855 0.4420351453 0.4782104899 0.5133528295 0.5473816844 0.5802180341 0.6117844787 0.6420054099 0.6708071956 0.6981183739 0.7238698594 0.7479951570 0.7704305838 0.7911154960 0.8099925171 0.8270077673 0.8421110888 0.8552562672 0.8664012447 0.8755083256 0.8825443701 0.8874809765 0.8902946491 0.8909669503 0.8894846358 0.8858397716 0.8800298316 0.8720577753 0.8619321072 0.8496669164 0.8352818989 0.8188023639 0.8002592243 0.7796889756 0.7571336622 0.7326408347 0.7062634981 0.6780600538 0.6480942336 0.6164350273 0.5831566037 0.5483382218 0.5120641314 0.4744234596 0.4355100787 0.3954224503 0.3542634403 0.3121400971 0.2691633878 0.2254478850 0.1811114001 0.1362745603 0.0910603293 0.0455934761 
0.0460974292 0.0920983698 0.1379064299 0.1834254114 0.2285594079 0.2732129045 0.3172908796 0.3606989096 0.4033432781 0.4451310890 0.4859703877 0.5257702880 0.5644411103 0.6018945282 0.6380437295 0.6728035887 0.7060908546 0.7378243523 0.7679252000 0.7963170384 0.8229262728 0.8476823243 0.8705178872 0.8913691905 0.9101762581 0.9268831671 0.9414382995 0.9537945861 0.9639097404 0.9717464810 0.9772727393 0.9804618528 0.9812927396 0.9797500536 0.9758243184 0.9695120386 0.9608157885 0.9497442780 0.9363123966 0.9205412372 0.9024581011 0.8820964864 0.8594960627 0.8347026326 0.8077680847 0.7787503376 0.7477132772 0.7147266888 0.6798661840 0.6432131207 0.6048545176 0.5648829573 0.5233964773 0.4804984419 0.4362973902 0.3909068509 0.3444451166 0.2970349684 0.2488033414 0.1998809231 0.1504016817 0.1005023211 0.0503216680 
0.0498920715 0.0996805948 0.1492621176 0.1985333792 0.2473914082 0.2957336205 0.3434579206 0.3904628053 0.4366474717 0.4819119308 0.5261571280 0.5692850724 0.6111989765 0.6518034084 0.6910044584 0.7287099222 0.7648295010 0.7992750206 0.8319606679 0.8628032457 0.8917224428 0.9186411153 0.9434855780 0.9661858992 0.9866761953 1.0048949225 1.0207851608 1.0342948894 1.0453772502 1.0539907999 1.0600997456 1.0636741639 1.0646902005 1.0631302466 1.0589830909 1.0522440456 1.0429150453 1.0310047201 1.0165284425 0.9995083519 0.9799733567 0.9579591197 0.9335080271 0.9066691450 0.8774981665 0.8460573518 0.8124154621 0.7766476907 0.7388355903 0.6990669973 0.6574359519 0.6140426111 0.5689931500 0.5223996474 0.4743799461 0.4250574798 0.3745610544 0.3230245722 0.2705866856 0.2173903697 0.1635824039 0.1093127603 0.0547339015 
0.0532987301 0.1064879409 0.1594582045 0.2121002766 0.2643051889 0.3159643432 0.3669696077 0.4172134161 0.4665888708 0.5149898520 0.5623111345 0.6084485130 0.6532989408 0.6967606820 0.7387334807 0.7791187501 0.8178197831 0.8547419854 0.8897931323 0.9228836478 0.9539269035 0.9828395342 1.0095417637 1.0339577372 1.0560158525 1.0756490869 1.0927953148 1.1073976154 1.1194045678 1.1287705327 1.1354559186 1.1394274297 1.1406582914 1.1391284511 1.1348247497 1.1277410626 1.1178784098 1.1052450346 1.0898564528 1.0717354753 1.0509122073 1.0274240269 1.0013155474 0.9726385675 0.9414520118 0.9078218652 0.8718211051 0.8335296312 0.7930341963 0.7504283377 0.7058123075 0.6592930009 0.6109838776 0.5610048692 0.5094822652 0.4565485646 0.4023422796 0.3470076747 0.2906944230 0.2335571632 0.1757549420 0.1174505350 0.0588096460 
0.0562935512 0.1124727764 0.1684234334 0.2240314483 0.2791829997 0.3337646051 0.3876632081 0.4407662690 0.4929618587 0.5441387587 0.5941865689 0.6429958253 0.6904581311 0.7364663038 0.7809145429 0.8236986202 0.8647160966 0.9038665675 0.9410519383 0.9761767278 1.0091483989 1.0398777104 1.0682790830 1.0942709719 1.1177762390 1.1387225167 1.1570425605 1.1726745898 1.1855626141 1.1956567468 1.2029135039 1.2072960836 1.2087746217 1.2073264191 1.2029361352 1.1955959454 1.1853056614 1.1720728148 1.1559127070 1.1368484278 1.1149108480 1.0901385892 1.0625779776 1.0322829842 0.9993151580 0.9637435542 0.9256446625 0.8851023382 0.8422077369 0.7970592555 0.7497624787 0.7004301287 0.6491820143 0.5961449731 0.5414527962 0.4852461222 0.4276722820 0.3688850735 0.3090444407 0.2483160324 0.1868706164 0.1248833339 0.0625327908 
0.0588565374 0.1175951739 0.1760980816 0.2342475781 0.2919262003 0.3490167778 0.4054025078 0.4609670325 0.5155945195 0.5691697472 0.6215781985 0.6727061647 0.7224408633 0.7706705744 0.8172847997 0.8621744493 0.9052320600 0.9463520496 0.9854310086 1.0223680304 1.0570650753 1.0894273643 1.1193637904 1.1467873394 1.1716155061 1.1937706989 1.2131806276 1.2297786755 1.2435042572 1.2543031657 1.2621279058 1.2669380106 1.2687003317 1.2673892976 1.2629871320 1.2554840287 1.2448782823 1.2311763749 1.2143930236 1.1945511920 1.1716820721 1.1458250430 1.1170276109 1.0853453380 1.0508417648 1.0135883306 0.9736642973 0.9311566805 0.8861601903 0.8387771839 0.7891176322 0.7372990972 0.6834467192 0.6276932047 0.5701788077 0.5110512855 0.4504658099 0.3885848050 0.3255776777 0.2616204040 0.1968949343 0.1315883873 0.0658920223 
0.0609717193 0.1218232529 0.1824344734 0.2426853703 0.3024561078 0.3616270826 0.4200789826 0.4776928458 0.5343501225 0.5899327412 0.6443231815 0.6974045580 0.7490607180 0.7991763597 0.8476371751 0.8943300265 0.9391431597 0.9819664626 1.0226917721 1.0612132299 1.0974276858 1.1312351399 1.1625392097 1.1912476078 1.2172726100 1.2405315033 1.2609470074 1.2784476751 1.2929682782 1.3044501883 1.3128417501 1.3180986410 1.3201842039 1.3190697431 1.3147347711 1.3071672029 1.2963634958 1.2823287369 1.2650766834 1.2446297631 1.2210190405 1.1942841588 1.1644732629 1.1316429123 1.0958579886 1.0571916065 1.0157250305 0.9715476055 0.9247567027 0.8754576865 0.8237639037 0.7697966951 0.7136854287 0.6555675482 0.5955886274 0.5339024141 0.4706708369 0.4060639435 0.3402597230 0.2734437599 0.2058086619 0.1375532113 0.0688812061 
