0.0006552650 0.0011109879 0.0014500048 0.0017112326 0.0019159422 0.0020772146 0.0022038215 0.0023020266 0.0023765154 0.0024309178 0.0024681244 0.0024904878 0.0024999572 0.0024981719 0.0024865275 0.0024662255 0.0024383095 0.0024036935 0.0023631836 0.0023174955 0.0022672684 0.0022130759 0.0021554351 0.0020948149 0.0020316414 0.0019663040 0.0018991594 0.0018305357 0.0017607356 0.0016900394 0.0016187072 0.0015469814 0.0014750884 0.0014032403 0.0013316362 0.0012604639 0.0011899007 0.0011201148 0.0010512656 0.0009835054 0.0009169795 0.0008518268 0.0007881812 0.0007261712 0.0006659211 0.0006075510 0.0005511776 0.0004969142 0.0004448713 0.0003951569 0.0003478765 0.0003031339 0.0002610307 0.0002216674 0.0001851426 0.0001515542 0.0001209988 0.0000935720 0.0000693690 0.0000484842 0.0000310114 0.0000170443 0.0000066762 
0.0011109879 0.0019495698 0.0025985046 0.0031093545 0.0035152085 0.0038383495 0.0040945223 0.0042953272 0.0044496139 0.0045643287 0.0046450533 0.0046963606 0.0047220577 0.0047253585 0.0047090076 0.0046753730 0.0046265157 0.0045642438 0.0044901543 0.0044056667 0.0043120496 0.0042104430 0.0041018756 0.0039872803 0.0038675059 0.0037433281 0.0036154584 0.0034845512 0.0033512108 0.0032159967 0.0030794288 0.0029419914 0.0028041370 0.0026662899 0.0025288488 0.0023921892 0.0022566664 0.0021226169 0.0019903605 0.0018602020 0.0017324327 0.0016073316 0.0014851666 0.0013661960 0.0012506689 0.0011388266 0.0010309030 0.0009271258 0.0008277169 0.0007328930 0.0006428662 0.0005578447 0.0004780330 0.0004036326 0.0003348420 0.0002718576 0.0002148734 0.0001640820 0.0001196742 0.0000818397 0.0000507674 0.0000266451 0.0000096603 
0.0014500048 0.0025985046 0.0035154602 0.0042523593 0.0048464424 0.0053249304 0.0057081486 0.0060116427 0.0062475813 0.0064256909 0.0065538906 0.0066387320 0.0066857104 0.0066994918 0.0066840793 0.0066429397 0.0065790995 0.0064952208 0.0063936597 0.0062765144 0.0061456635 0.0060027967 0.0058494415 0.0056869838 0.0055166865 0.0053397047 0.0051570983 0.0049698434 0.0047788417 0.0045849287 0.0043888811 0.0041914232 0.0039932319 0.0037949420 0.0035971504 0.0034004200 0.0032052830 0.0030122439 0.0028217827 0.0026343566 0.0024504027 0.0022703401 0.0020945713 0.0019234842 0.0017574533 0.0015968412 0.0014420000 0.0012932719 0.0011509908 0.0010154827 0.0008870670 0.0007660570 0.0006527606 0.0005474810 0.0004505174 0.0003621652 0.0002827170 0.0002124626 0.0001516894 0.0001006833 0.0000597286 0.0000291084 0.0000091049 
0.0017112326 0.0031093545 0.0042523593 0.0051874348 0.0059517492 0.0065743387 0.0070779958 0.0074808110 0.0077973389 0.0080394539 0.0082169749 0.0083381220 0.0084098550 0.0084381267 0.0084280747 0.0083841698 0.0083103310 0.0082100165 0.0080862964 0.0079419110 0.0077793190 0.0076007363 0.0074081688 0.0072034397 0.0069882123 0.0067640094 0.0065322302 0.0062941645 0.0060510045 0.0058038564 0.0055537490 0.0053016420 0.0050484336 0.0047949663 0.0045420329 0.0042903815 0.0040407196 0.0037937186 0.0035500170 0.0033102238 0.0030749214 0.0028446683 0.0026200012 0.0024014373 0.0021894766 0.0019846030 0.0017872865 0.0015979843 0.0014171424 0.0012451965 0.0010825735 0.0009296922 0.0007869644 0.0006547955 0.0005335858 0.0004237306 0.0003256212 0.0002396453 0.0001661877 0.0001056309 0.0000583554 0.0000247400 0.0000051625 
0.0019159422 0.0035152085 0.0048464424 0.0059517492 0.0068663385 0.0076191761 0.0082339819 0.0087302278 0.0091240002 0.0094286994 0.0096555887 0.0098142210 0.0099127689 0.0099582819 0.0099568860 0.0099139429 0.0098341747 0.0097217652 0.0095804415 0.0094135402 0.0092240626 0.0090147197 0.0087879707 0.0085460545 0.0082910169 0.0080247337 0.0077489308 0.0074652005 0.0071750169 0.0068797485 0.0065806698 0.0062789704 0.0059757647 0.0056720988 0.0053689577 0.0050672716 0.0047679207 0.0044717410 0.0041795278 0.0038920402 0.0036100045 0.0033341174 0.0030650489 0.0028034452 0.0025499307 0.0023051105 0.0020695720 0.0018438873 0.0016286144 0.0014242987 0.0012314748 0.0010506670 0.0008823912 0.0007271556 0.0005854615 0.0004578045 0.0003446752 0.0002465597 0.0001639406 0.0000972973 0.0000471071 0.0000138450 -0.0000020150 
0.0020772146 0.0038383495 0.0053249304 0.0065743387 0.0076191761 0.0084873424 0.0092024893 0.0097846091 0.0102506234 0.0106149107 0.0108897545 0.0110857121 0.0112119145 0.0112763088 0.0112858537 0.0112466775 0.0111642068 0.0110432713 0.0108881900 0.0107028430 0.0104907304 0.0102550222 0.0099986003 0.0097240940 0.0094339104 0.0091302600 0.0088151795 0.0084905510 0.0081581189 0.0078195046 0.0074762194 0.0071296759 0.0067811982 0.0064320306 0.0060833457 0.0057362516 0.0053917979 0.0050509818 0.0047147529 0.0043840181 0.0040596457 0.0037424689 0.0034332898 0.0031328819 0.0028419934 0.0025613494 0.0022916545 0.0020335950 0.0017878405 0.0015550458 0.0013358529 0.0011308918 0.0009407825 0.0007661357 0.0006075543 0.0004656343 0.0003409656 0.0002341332 0.0001457175 0.0000762958 0.0000264420 -0.0000032719 -0.0000122757 
0.0022038215 0.0040945223 0.0057081486 0.0070779958 0.0082339819 0.0092024893 0.0100065147 0.0106659843 0.0111981292 0.0116178604 0.0119381145 0.0121701550 0.0123238311 0.0124077942 0.0124296789 0.0123962540 0.0123135470 0.0121869489 0.0120213016 0.0118209705 0.0115899067 0.0113316988 0.0110496177 0.0107466544 0.0104255527 0.0100888371 0.0097388374 0.0093777102 0.0090074567 0.0086299398 0.0082468979 0.0078599578 0.0074706457 0.0070803978 0.0066905684 0.0063024384 0.0059172225 0.0055360753 0.0051600974 0.0047903406 0.0044278125 0.0040734808 0.0037282774 0.0033931020 0.0030688247 0.0027562899 0.0024563182 0.0021697090 0.0018972431 0.0016396842 0.0013977812 0.0011722695 0.0009638729 0.0007733047 0.0006012692 0.0004484628 0.0003155751 0.0002032898 0.0001122857 0.0000432376 -0.0000031830 -0.0000263073 -0.0000254683 
0.0023020266 0.0042953272 0.0060116427 0.0074808110 0.0087302278 0.0097846091 0.0106659843 0.0113938402 0.0119853435 0.0124555953 0.0128178845 0.0130839253 0.0132640697 0.0133674943 0.0134023612 0.0133759556 0.0132948040 0.0131647732 0.0129911560 0.0127787437 0.0125318875 0.0122545520 0.0119503607 0.0116226353 0.0112744296 0.0109085594 0.0105276280 0.0101340491 0.0097300662 0.0093177706 0.0088991168 0.0084759356 0.0080499473 0.0076227718 0.0071959387 0.0067708961 0.0063490183 0.0059316130 0.0055199278 0.0051151557 0.0047184406 0.0043308822 0.0039535399 0.0035874370 0.0032335645 0.0028928839 0.0025663306 0.0022548163 0.0019592318 0.0016804489 0.0014193228 0.0011766938 0.0009533892 0.0007502244 0.0005680052 0.0004075281 0.0002695822 0.0001549502 0.0000644093 -0.0000012680 -0.0000413126 -0.0000549587 -0.0000414420 
0.0023765154 0.0044496139 0.0062475813 0.0077973389 0.0091240002 0.0102506234 0.0111981292 0.0119853435 0.0126291172 0.0131444892 0.0135448660 0.0138422009 0.0140471646 0.0141692995 0.0142171589 0.0141984293 0.0141200374 0.0139882428 0.0138087186 0.0135866212 0.0133266510 0.0130331045 0.0127099200 0.0123607173 0.0119888324 0.0115973480 0.0111891197 0.0107668001 0.0103328589 0.0098896020 0.0094391871 0.0089836388 0.0085248614 0.0080646505 0.0076047035 0.0071466289 0.0066919551 0.0062421375 0.0057985662 0.0053625715 0.0049354301 0.0045183702 0.0041125761 0.0037191926 0.0033393288 0.0029740619 0.0026244404 0.0022914869 0.0019762008 0.0016795613 0.0014025289 0.0011460481 0.0009110490 0.0006984489 0.0005091543 0.0003440620 0.0002040605 0.0000900311 0.0000028493 -0.0000566144 -0.0000874935 -0.0000889246 -0.0000600466 
0.0024309178 0.0045643287 0.0064256909 0.0080394539 0.0094286994 0.0106149107 0.0116178604 0.0124555953 0.0131444892 0.0136993414 0.0141334982 0.0144589844 0.0146866356 0.0148262232 0.0148865714 0.0148756626 0.0148007327 0.0146683550 0.0144845147 0.0142546750 0.0139838343 0.0136765770 0.0133371181 0.0129693426 0.0125768398 0.0121629339 0.0117307110 0.0112830432 0.0108226096 0.0103519154 0.0098733089 0.0093889964 0.0089010562 0.0084114503 0.0079220358 0.0074345745 0.0069507423 0.0064721371 0.0060002859 0.0055366520 0.0050826409 0.0046396058 0.0042088526 0.0037916448 0.0033892075 0.0030027311 0.0026333754 0.0022822720 0.0019505280 0.0016392283 0.0013494377 0.0010822042 0.0008385598 0.0006195232 0.0004261012 0.0002592902 0.0001200780 0.0000094443 -0.0000716371 -0.0001221980 -0.0001412742 -0.0001279052 -0.0000811327 
